6753	86986 22324 99071 82685 66609 95577 96922 97564 103255 92046 107301 115652 98735 88288 49882 96215 28163 104159 61303 107997 116593 112760 95367 111029 88466 112203 114134 91328 113523 108748 118436 115157 52505 115469 115157 112456 116407 111547 119588 115050 116525 93771 37446 97337 110175 108943 22775 119835 103805 81363 96714 103807 109924 100863 58531 117784 52139 104518 41005 36330 108930 115056 37138 27382 105327 114698 116847 109978 109566 79239 106035 52252 107916 101129 86661 80575 109152 5093 98501 114634 99421 118007 110960 112645 105922 116382 78427 118480 1833 116129 11289 110192 97393 106327 52724 91513 105760 77369 70562 34510 64132 95014 81289 111272 104509 104835 85000 110967 93350 34131 94071 68592 97326 8066 75534 117108 105960 117099 92352 110182 63464 122258 95183 38673 112247 111786 87435 145573 146613 136185 78293
6754	100029 66221 103552 86728 27056 95690 101917 6370 18364 58482 49247 104510 26344 40044 10718 100167 28786 61238 60273 84315 39872 59458 87485 42443 83491 59728 38916 76716 92447 82386 20308 46545 94317 99276 76672 58855 20551 108335 91512 14400 71080 106774 58487 2618 100360 10002 106250 73837 79603 76022 16139 5837 108224 77242 1195 106316 58035 106754 41897 80333 12616 58791 11658 54810 98996 113209 109774 76495 109063 94014 7215 90663 66445 113209 109774 79347 15510 69387 111781 6604 118619 107402 46459 119289 67787 119411 15997 21489 81662 87364 45960 111129 40807 23709 75071 93304 8297 19139 79143 42731 119015 112634 102818 12711 114842 116173 89155 103434 50702 114842 9892 77753 113865 62154 119249 120865 57710 53911 87219 115072 35114 64564 113506 112767 34843 142203 143370 153070 124923 139036 153070 109529 120775 150854 139036 131822
6755	81041 100897 88117 29620 67609 86134 74529 540 89214 79306 8347 76429 17878 57857 87801 56314 54227 97565 93312 98501 20153 92448 93039 10274 86549 82544 79737 83138 62018 17594 940 29775 33120 22657 2603 54775 43882 36744 32888 98612 54633 10302 26976 1179 54409 93767 69061 33031 63599 51195 47102 562 97208 44899 87572 65946 1790 2295 95326 23857 64556 81462 61364 91594 53082 30347 50741 91138 30673 88707 44134 92581 22587 34682 53117 74656 35174 31080 64420 1191 30545 5605 13244 98577 21868 51620 28125 28987 33620 35407 63685 105176 99440 22410 38235 105974 83792 38865 20157 90406 50460 101646 59205 55975 105079 87535 88018 83834 4306 39287 106988 100653 25199 20544 79889 41411 58484 22810 82580 93772 29161 73924 4789 76946 24553 5674 24047 106245 97126 120074 109353 46919 80365 107324 112089 42261 101339 58205 115472 115636 114860 109590 116884 110669 131215 128491 115836 134257 97789 24551 22629 28075 12294 132039 112770 124032 129846 136741 123602 24512 28945 65407 24512 33090 61757 47063 36624 43776 126839 147784 132099 131256 137514 124462 125352 29659 25493 6511 22041 16080 121481 148289 19634 144324 83010 40720 138158 41187 50657 146774 13551 51222 22285 34633 22353 69334 70990 7699 62050 147987 93504 12863 6046 144526 138066 141846 48303 65049 67711 78899 80359 34725 152699 69535 114150 59376 53166 76923 152262 7353 152353 58836 139467 30261 28395 19500 81824 142551 82778 53799 3133 89720 134207 127663 151382 139122 85355 144049 145876 14549 64414 59895 43476 106885 70510 110662 66132 10189 27800 18695 45621 7757 147850 141423 149503 46740 25227 7870 152801 24735 146493 152093 21083 66659 47347 60135 29163 39474 84824 117085 146172 129899 92478 80310
6756	26579 8495 62471 15233 55865 93325 126018 5544 34503 99100 124021 136441
6758	86163 89214 82089 62242 56466 104093 88819 72132 94124 102280 83743 39522 55981 44632 100161 80115 96460 99824 57223 77937 75837 54657 9480 101358 92714 101358 30889 45615 104189 89437 101815 48229 51990 59291 105225 62117 90311 107324 85719 73089 80742 115571 40832 42275 81831 127240 125321 110010 121276 111094 7089 140696 138384 141617 85766 67069 125814 119849 137424 143101 31030 45236 11564 137624 135766 95898 12698 119311 146223 58252 141871 143853 58950 124957 26670 49188 135725 27670 61110 21854 81407 11162 141353 49482 96213 66410 146302 150696 80111 149944 150284 33738 128805 67408 141580 76309 83006 136354 144049 74926 56294 54611 108684 147183 37424 73556 152842 30921 63174 125722 27530 140096 37882 152755 67812 134842 94452 151846 79485 122733 28852 39474 136175 5078 82075 81337 36950 53596 83115 98612 99106 45918 147733 17261 8493 79547 92374 98178 67087 153310 50756 73322 64421 91445 72259 6657
6761	66191 20740 72315 45560 5593 59237 27236 5472 83962 59741 93816 32062 72193 26318 86281 64971 50891
6764	24543 126415 126415 12576 40014 132279 110871 43424 47112 44448 107732 46947 46705 22718 80205
6765	16177 108661 82318 54055 14740 85400 78674 66927 84476 98070 90076 17293 96489 62856 85647 74115 106192 101633 26890 115023 120243 83251 101203 123128 119821 123058 120208 90632 81813 112798 113392 6037 113421 123771 95501 97998 19581 29411 84344 123312 125304 124670 1161 129415 135820 95622 131587 92402 21041 138129 133994 139282 124100 76933 97998 14651 115667 137757 138166 17995 144170 144170 129681 137091 109913 137846 144556 143503 17974 90061 138646 138529 116682 129180 94613 143869 71054 145893 86897 94572 44983 122336 148049 55972 41047 138572 60280 33488 24192 83117 21980 66047 44555 52119 90949 131924 48544 12263 22967 15436 93134 50856 97998 103208 46928 6747 144287 22291 13061 5681 25782 4345 36384 118123 96644 59258 27313 17179
6768	93937 71712 97513 97307 94821 14010 81222 95504 99746 82840 97474 101135 109270 113184 112760 42941 77594 110931 102959 118171 102257 52505 115506 46624 121963 123210 100478 57177 132376 91810 136032 132417 133258 135540 58573 115008 54266 114083 130758 94741 40094 37458 99557 24893 116021
6770	14202 23848 41123 99008 32746 86124 96586 78549 610 92591 31203
6771	73941 102838 62976 83475 12180 87333 96215 75287 116305 87308 75491 116842 101037 73736 96403 104574 67431 81685 61216 120748 112629 112415 98028 111029 108943 106164 109078 89718 101159 106012 109393 114496 54386 100289 87834 7844 73658 111752 61390 52277 112848 122418 55832 119946 67965 98629 116969 82358 110850 113362 123918 39680 112598 104542 92373 113023 28917 26399 76433 40046 61062 37265 116594 123522 124074 68602 98363 66230 25370 58876
6772	86042 94343 12240 31503 87234 28016 24917 52123 5230 91360 87334 85487 31737 42584 67959 87334 80135 78822 93164 89215 96349 50160 74579 43350 100568 97030 97279 99537 86784 17182 93179 58245 92961 99057 58245 69876 77575 52566 91814 81518 89999 77575 33476 32338 35611 63974 26858 90221 22486 94553 85536 97352 49670 29110 78795 76916 90234 91184 76828 13202 52892 45083 100001 72285 84502 87806 77063 24333 26545 91454 17534 11568 825 38646 91394 57718 52565 35952 44725 25283 12779 108193 86695 103512 101069 103550 43872 107627 111801 107212 112349 73717 3849 112015 112985 105831 112518 110063 111857 47341 110560 102223 45976 65978 81167 60492 29005 93818 113048 107938 27776 91514 78479 106923 856 107977 99953 29042 76798 107272 109431 44279 126690 107290 123399 120576 122885 120381 122649 29651 111636 116722 125534 117236 119681 127301 119969 96864 124393 121066 120646 105919 111890 125416 94148 116502 124335 147044 131640 126644 5246 142301 140510 139090 132028 148308 138949 85964 135231 137978 53536 147263 132745 140522 146679 151685 16477 143990 152374 144758 151611 149418 71508 152038 122876 149861 27519 150937 74688 76394 136625
6774	37165 32880 99072 123128 47250 96022 143832 90553 75215 94919 44316 141119 47329 9990 6836 69464 152254
6775	63974 64534 32731 68916 64625 70483 89214 29920 63902 59519 28783 36787 5078 13686 60452 41327 70591 7248 122279 44869 91974 91322 1671 59049 76433 77035 76153 59496 105805 51293 81702 79359 88922 40324 78382 53406 17565 28486 92435 49938 59373 7718 40922 146408 131097 128127 14538 23570 137224 100908 35412 11946 84487 7234 75913 26055 87221 125618 83006 22900 73748 59376 5352 50318 79131 57624 10274 81520 90915 2458 77061 82544 11564 59597 141871 2688 23913 34055 45502 69388 61322 135619 39127 28380 83435 10635 59054 83085 26135 53000 24413 130377 13155 131256 33858 16666 33058 110817 12171 123602 134735 52809 31622 69564 98302 121964 50657 148859 5999 78208 42422 119311 81963 38443 28981 90282 82746 42840 79525 3931 40953 51654 8442 39178 151290 28594 92714 37837 88117 12387 8546 34154 1870 6306 58910 111701 47002 125352 29023 124462 62795 22187 9643 61760 103267 89263 132795 9307 26902 31733 142576 141697 74414 84224 148698 54611 23212 134930 84387 17009 17491 147722 94984 59007 5605 145246 58101 22465 79889 100892 30673 31772 58101 152215 131285 4073 94204 87210 29775 52681 36704 95775 53799 69984 33939 2603 64952 33619 86318
6776	18167 99406 100234 96899 16320 96030 46611 100133 101306 33184 94920 98625 89987 29110 2860 53455 81273 76402 14376 81265 99979 104086 102443 100556 106071 97340 102134 51248 95096 64493 79068 51215 98796 116076 27709 74440 106281 116076 109162 4729 27868 48503 116722 122228 91267 75658 117371 118932 119353 97502 30432 77831 72421 123707 77831 123387 117166 82508 52974 109245 136444 22058 131563 68595 18302 133485 110928 141727 120067 8245 78298 30998 132251 134065 81855 134060 140269 25754 128326 5962 127252 145234 126708 150995 73902 26645 145439 152842 43846 143281 151919 100341 138808 94695 110113 139587 47945 28022 149240 67470 2033 50880 94004 98262 62909 49743 77861 145191 130557 147681 17657 53840 14627
6780	35029 90624 100593 46636 97849 78363 100859 49490 48446 18831 29972 76202 103526 107062 34077 113524 129045 128084 108113 96922 86438 56169 26319 132648 116130 61118 38400 92692 42730 132036 50448 63779 11735 135217 138553 37005
6781	78152 91714 96838 37933 42592 99730 12827 37404 55821 95317 22722 102418 103407 97492 95247 47563 67327 82544 52079 19135 63215 19347 69007 45132 14668 54517 117712 85561 105176 110812 115472 10984 2603 113421 78591 63579 106988 13990 118926 120984 111010 95612 55865 30643 13830 59724 45412 124032 87444 60465 110426 112277 22629 107985 81041 80111 136897 22077 7374 98807 130417 22071 1147 39469 50351 87463 49392 127828 146931 112329
6782	4313 36601 98297 35529 76290 23848 63869 41369 25160 94693 58576 71202 22664 13330 113650 79980 80128 99317 114228 87487 125371 121583 118166 135603 128947 136473 138261 138161 44685 141365 2511 117747 17316 130824 102909 50759 67243 36219 126484 5948 91621 142195 77887 94019 27071 94960 94685 84459 150415 124046 84744 121371 149323 60429 14779 46460 137257 145865 49749 142281 94679 152739 153336
6784	33622 87981 61859 57068 29860 84057 86484 39288 77152 60141 73642 80922 89196 73988 11512 83150 100483 43095 85195 69113 87469 75890 103014 85855 40205 81085 21728 67641 106463 65458 113 89421 83188 55155 63954 10831 36377 38743 87692 89976 85719 90317 31674 80319 108403 111429 13150 70258 27451 32512 77113 75574 107247 87348 12805 96687 86486 39177 109414 106988 59159 44243 105974 38453 110235 60977 104008 96228 102953 21299 113644 99215 61897 112823 108234 115499 83532 81587 113443 70149 87104 63958 87116 79984 42757 87656 105176 103788 10715 101523 63371 108656 114566 91322 10676 40941 105743 116610 77061 84388 64975 108665 113204 110474 18826 93783 21809 82613 113121 76609 108111 119108 41960 79550 119064 118255 116433 110967 64671 116662 100456 107131 22581 112537 80166 68443 96922 139854 124333 129132 50314 97115 131915 119996 81379 49482 111402 147644 147850 148248 147693 132221 25201 146751 52028 3816 43485 107940 42851 81941
6788	75501 54858 933 99842 102433 33374 97470 17967 105448 619 93850 106672 106776 90744 103512 107760 88148 24933 70387 111522 20059 28541 100977 92265 65936 93572 52329 62997 100196 83745 113939 18459 103526 113000 55074 40869 107407 10508 145458 125371 148505 104019
6795	81104 95239 105998 20522 79229 105883 44054 119368 29286 127915 92895 96675 44040 70010
6796	53823 119767 21100 67407 32982 71621 71477 59297 85865 100258 80047 131846 67504 147853 57684 84575 24174 27821 71487 25178 119377 136857 98708 138316 8138 60625 107661 54996 70674 16392 10615 145283 44593 81226 63211 13898 71251 132035 7063 26117 80596 94656 27850 62018 48091 4532 88222 9275 34158 140655 16551 123495 60549 102896 46229 35952 34008 26545 20875 106397 94997 69615 141492 71389 64677 16586 49515 54477 65232 80306 68516 17466 42358 30540 136541 142698 15878 127557 91894 67359 102415 93762 76107 62715 10667 144957 20414 144942 75343 152735 137276 151514 29867 71715 152735 147401 149133 152735 48804 149262 19771 27415 17024 86042 149520 153281
6797	117308 92994 79130 17479 83127 110235 50107 94400 6269 41569 34544 77368 18533 22636 11046 28348 35389 92374 87882 95874 12117
6798	66936 91646 31616 15034 19592 26555 5030 21846 58570 19347 38689 8150 105942 76648 111179 22541 76771 15867 77461 79916 29763 110282 22556 34231 110784 90713 72063 105290 18585 50810 112415 5877 106906 2277 80577 63439 65642 31799 40832 56227 72610 79918 15859 108217 90164 79918 8258 109414 77671 93596 14543 83679 96687 27530 71434 60111 116929 39429 51751 21868 95874 55154 109553 110232 37336 35379 40911 96403 6545 63814 74666 110732 22160 116433 46958 14961 108118 117453 112973 99231 36846 108943 12210 119165 72098 23904 109138 118865 21295 27083 91280 6962 26376 113866 27051 2590 86936 34782 115809 93178 22296 45222 31186 110025 47778 92266 120748 14816 5225 836 120348 23009 52723 120613 116681 118204 96676 110669 8948 14875 19920 25678 14517 8083 74836 8938 120777 69776 56397 121384 27764 95251 25852 61426 126984 19095 17692 15887 127244 83579 49446 55234 116594 108113 15483 98676 125770 29414 5090 15965 113614 22330 56428 127632 105894 28981 38114 58703 3359 125429 113023 8262 73573 42571 5991 97124 40587 16326 16149 47211 76610 40046 127855 72324 50917 17027 84287 5199 128238 25197 34408 97215 3705 91511 128384 22004 29435 76571 14391 46298 106712 137874 27942 134198 34547 33985 22199 133053 130752 136016 84094 48273 3231 98153 101980 8003 36576 133258 78811 135928 62041 131587 3281 139193 129046 139173 88663 61365 115412 133445 54223 19193 54277 48518 133846 17405 61399 13858 7483 125761 95577 119561 122493 132407 138285 33372 130892 100593 116791 138783 49199 45515 50872 135522 85294 139024 11135 128056 148510 148981 144805 135101 146499 57803 144805 139735 7762 39155 27653 141406 84294 73642 134717 16561 145614 147460 66934 147460 144324 36925 143924 124402 3944 150595 7709 20336 145425 151378 75841 78742 149924 127943 147369 146392 99447 126732 62421 140944 17618 142150 24277 139380 147526 59605 88957 3933 81960 78656 42472 69381 22225 35484 149764 19561 24068 3261 136482 69823 146815 24700 19460 81363 151747 27587 27497 35578 9165 142143 10481 72632 11126 37441 93095 95812 145712 2696 23894 148688 42359 93782 69113 24967 37925 61266 153312 110110 78853 5052 16489 16677 40022
6799	8432 9032 87621 31987 113192 29399 110588 113191 55874 15127 41903 112129 81948 70087 67225 104552 111737 23362 1920 30586 120409 15147 120123 33701 106012 126816 8836 124604 10017 3778 24380 44204 129449 100201 126219 42028 33435 127171 134763 94247 127826 137371 42451 116465 133036 10162 135104 6241 15569 141209 25196 142757 144371 78101 7816 41904 147026 26323 144748 80501 144613 108469 147753 109088 147299 75673 119665 8186 2661 152636 17163
6802	7682 31377 76776 8703 66051 91259 71381 70849 79374 32267 7132 83021 29308 21124 45689 19872 30308 64237 61240 74957
6803	5588 103526 45960 35898 21352 95614 56572 3360 20024 16825 87753 69708 57356 87401 106080 34179 27766 64449 73264 57256 35371 96676 64475 23701 4464 95066 125882 95336 12153 67619 126770 30731 11473 67894 55865 3684 67441 3654 14563 98853 15415 46650 76921 121294 103723 19248 49046 100072 1195 45261 67288 8756 17091 131328 133771 82519 47056 126201 112697 14162 24175 121732 15388 18784 9299 39419 20591 70965 122597 116102 136849 64535
6804	9081 93062 39271 63821 19500 85840 17981 59197 73842 22403 58657 15066 93275 28118 99431 24067 96476 93720 71927 57841 31942 97208 53890 5845 51467 29160 22365 30882 4437 82544 94549 77368 46860 76949 54163 17544 19551 63243 72970 74964 49155 4382 53422 58528 25133 17269 14028 100456 62810 52621 8684 44720 82075 53571 13212 100146 31139 67924 36172 52627 62808 30461 69286 23380 23281 74302 771 83833 76678 89135 12650 24347 49377 4224 101266 15596 38326 7018 59373 62236 69386 34366 29223 46962 92252 98502 56193 23570 8521 25662 1602 66169 27069 52712 49292 66659 70069 72989 92374 6193 64681 48030 14366 47613 6698 3405 85174 104592 92980 110122 111883 112337 115824 41577 82141 94871 44744 16912 101122 22669 55420 95566 92165 118793 2921 21389 23358 1191 119196 46555 56307 83085 7604 21389 105079 43307 81291 113499 32209 104183 58581 110471 65455 16932 25101 53446 117293 37635 34536 4057 84955 16814 42478 22985 64787 108336 7902 24720 27544 33512 66947 65985 47053 89720 51520 16520 45505 17010 7882 106163 74582 65578 22056 55264 10635 45502 37159 103116 67161 90748 33323 106582 7397 2147 29741 84148 90796 100143 17076 119003 38779 57646 76327 112866 103407 6979 49422 12116 119961 52147 108121 43389 38496 16141 111641 85624 61747 106988 141333 94984 47565 106988 13831 129058 141778 148776 133828 124609 83136 141846 146172 68663 23605 48554 72593 32512 25225 107985 71524 21786 134866
6806	109771 46938 89594 34582 9484 20000 89145 32802 59985 68335 14890 51275 94292 20687
6807	122189 101247 107683 123567 125668 79131 126957 118635 108439 73748 127150 117158 77569
6812	26162 12329 63286 46716 33287 92994 31117 26324 83929 6240 110022 26747 107536 104008 112823 15120 38914 109500 16360 115606 41184 78491 106988 38942 123128 31601 40218 70107 26789 89896 110010 53591 60569 87393 41159 4086 109624 127356 125304 120393 124735 78003 108874 137624 118012 118186 92515 56314 19810 53591 135981 133074 91815 3636 135441 3167 52365 137955 119849 1083 51669 67408 56395 109653 49927 132188 125321 97152 59499 133864 31622 18449 67812 132398 77406 118891 136291 128316 116788 48539 132820 61289 145005 5158 40158 146557 9848 7718 132643 144049 153386 48606 8904 123357 55684 38914 68682 151846 42660 83131
6813	106250 70926 66144 104830 6124 85543 112845 113926 108854 89551 102516 103400 75057 21894 110361 95037 7557 119775 135574 3623 69598 137347 129055 52478 27821 48478 131093 20308 137524 12896 106292 135559 126774 96582 58624 41911 21256 52839 81979 140113 148785 140970 144348 148944 6045 144532 144147 7134 30155 144444 149037 152842 45925 18936 150280 1282 35779 73068 97854 26062 38540 34305 90029 47941 82850 103113
6814	72752 98768 94666 129759 9731 19874 131014 118816 135487 129536 141594 110988 142487 51785 94793 139661 131396
6815	110717 60847 93937 106012 62154 12024 91829 100723 4711 11600 39089 7296 39780 40218 77704 61144 117967 98686 23248 95309 10368 68954 34873 59818 7976 3954 117453 111781 11771 132991 118442 91930 146696 48377 36552
6816	96782 76202 13909 67631 12263 92067 77274 92943 84691 100491 68052 68922 73486 67987 41439 84375 4640 82348 85228 3294 94171 95340 103003 94182 43750 102710 87058 43437 45599 65227 65070 73740 105247 101820 102433 61945 24137 105272 9032 88023 96676 120748 87443 116101 98735 57310 38549 98799 113516 109845 112432 13321 119165 110636 115400 97685 108819 117382 88466 93478 92683 123058 127287 65660 120325 126816 98765 97433 116662 124399 124399 123574 118204 90614 108475 128634 75700 131587 129271 17836 24076 122678 127418 105186 43170 112979 91710 132645 26423 29075 12626 124998 127855 50473 136032 128109 101841 132734 128447 67931 133758 138103 12982 137866 142176 3252 136872 72745 121144 98727 142490 3579 141869 134043 141356 95966 142130 142113 3585 7891 137568 85609 28219 80116 21639 79742 138990 87845 5776 138276 72364 131476 140202 132786 99468 139656 26211 136849 65678 145149 70786 10006 146333 147298 144763 129806 139584 147585 135800 143074 141448 75061 138999 127287 143578 139733 9323 105566 42183 149479 33979 151986 38355 9147 40185 135027 63436 142366 152355 145225 14116 151488 46785 148902 147932 12561 150187 144337 76494 108802 101447 5755 67331 26793 48681 151246 42446 43882 127337 9177 18150 14316 83283
6817	99204 23092 113352 8756 132395 127131 128991 88576 118056 118920 139492 112646 133837 30438 94581 47423 99670 17611 136086 56095 133643 70911 20308 104064 78705 64769 123968 139120 59855 141494 140788 123498 140482 53059 141451 113376 141772 117533 64255 7303 56502 33247 11361 140384 138124 127335 3623 28632 137643 30955 129958 138708 18707 125541 133572 137260 103638 82190 30155 127967 81000 47587 81245 94081 53266 128667 65577 95059 141594 23800 139289 136621 140509 137591 128258 141784 97517 123652 140451 119337 136152 138153 135113 107929 124602 127451 110834 45535 65020 60995 74198 139987 76920 105999 108822 142565 103552 55856 139429 143530 111968 132992 65656 142856 141419 141624 106397 143215 58784 23228 99684 83401 41316 137131 140868 127145 47697 3032 24159 63874 88183 66168 4110 88538 1962 144379 148302 12929 146565 143101 140710 49640 136268 80463 75075 18478 147123 55868 102223 133420 124921 37853 125524 147877 141361 14288 40041 133316 23891 133751 55954 80900 149438 49237 148947 100595 42068 144660 87387 33777 71351 88293 142230 89152 76781 149722 12403 61047 44425 150791 101344 126408 140016 145851 133668 2443 106176 136042 80608 147484 148857 10093 152599 26332 16394 152020 77334 148920 151792 119162 133929 153316 150286 85119 147744 69972 28896 153071 23001 15316 68612 148948 134356 61538 112230 54905 151429 134987 22714 39515
6818	11360 99945 66774 99873 85609 48219 33287 31269 86028 96768 89924 95625 72653 98398 14478 71606 23078 106359 41348 107460 88537 112950 49620 104198 110227 85087 56187 118452 31975 116982 118442 64892 117985 114261 61434 119568 125804 117107 9522 58250 13110 119637 5860 118425 131253 119616 130596 115240 119162 92556 130829 134026 139284 59157 133690 129900 133957 121170 26636 123529 59751 122881 136230 138189 136584 144545 55792 144353 123565 143832 140523 63082 59061 145408 12818 142434 142474 70694 32093 15442 124918 54806
6819	81584 66950 37078 38690 58797 51836 119377 109025 61129 31495 24615 115541 7620 33015 219 102968 36162 29651 127361 120304 44369 86880 129790 75045 68831 134034 47412 10000 130994 102905 133402 139171 140529 89959 21610 45075 142089 61012 150374 69766 150143 110460 56854 151799 117372 150618 71068 108135
6820	70630 56993 4738 9094 83134 29583 26674 87473 37436 78519 36808 29477 90277 67217 27948 34078 70559 50051 113317 120099 109239 72266 56666 51344 71395 61983 14291 48306 4749 110116 127713
6821	77366 91891 99320 12690 98189 11062 96840 98280 32159 73875 38898 100542 32861 96729 88567 27933 56481 834 89456 87906 79917 94545 32886 93624 2050 54672 13139 31788 92572 25941 99000 9353 93454 11562 61062 68032 101339 87890 34981 88466 101359 57096 67598 82728 88934 4922 11313 91740 67866 99723 74762 86962 105163 88701 108665 109183 108721 88422 14220 1960 108075 108954 111851 111074 96398 113377 107362 111457 113801 109920 113655 111777 20167 106181 44553 64945 44392 16589 112465 114190 111860 108182 93460 109994 114775 56522 106929 105178 104772 73777 64878 103021 105705 110315 109620 57155 112366 118576 113313 116598 82220 105835 61544 121373 111075 120935 121893 88822 113673 115053 119285 121690 115960 124254 125649 69729 123571 25756 59030 112800 121992 111654 101680 125717 107482 8178 124777 127757 60177 116262 108957 105367 10324 103735 105377 19850 123031 117118 108493 127256 111061 123703 111808 117382 10501 106251 113472 114809 126399 121032 122959 11654 113284 121945 116593 34876 46433 13447 113647 128958 128738 2488 129038 111182 122381 120746 65070 129313 32759 127095 120083 111563 124755 69364 134110 125494 133091 106679 132971 135146 122012 137677 132258 60983 137031 137288 11848 85266 136321 76229 130129 138392 122666 125536 123539 104038 98000 127166 134054 17007 132529 54679 107445 123465 66083 125204 135601 119190 117874 6049 49092 137018 111862 135120 87579 136929 121041 135981 131701 101358 137588 113635 124318 44682 129046 137453 95872 107202 142113 139590 134602 107202 101646 106590 139978 137394 104678 127266 41201 127336 134934 5831 124272 12299 138158 137981 60832 15097 137599 145657 141834 146351 139223 145214 144210 145073 144909 145335 139030 143403 119956 140012 125439 139460 135232 148568 86400 90356 125381 148211 147871 145277 136557 137787 146686 74091 20757 88 57700 262 53898 145956 148942 60230 38808 86516 137568 142907 122602 76212 103170 147540 26920 147644 125552 133884 82527 85926 77002 147001 67976 145317 147982 149468 115337 58881 122828 136462 147736 38771 143018 60705 96975 146762 96873 137014 141057 111724 148987 145744 145948 149942 139802 78035 144479 51944 142690 63104 128980 143277 118372 101395 147679 124313 4735 149386 142063 7867 142638 142408 144796 69402 151795 146257 149234 5353 119999 145409 152719 144623 123695 149739 122812 69474 122424 142138 69397 140277 143428 153268 123610 90959 19100 135229 137913 133185 87093 136493 23616 95604 53602 134017 128639 146493 15303 128754 135441 16059 63857 146610 145082 76629 19720 152501 15585 5843 85356 112065 83089 18774 149908 153242 87097 148320 148907 79999
6822	2768 25435 104969 7246 47518 106012 108701 79011 106802 90553 152842 81278 127746 134906 152375 131928 151263 142961 80308 149474 136351 86132 33538 71242
6825	42788 73675 104489 28357 73913 111788 105577 113859 43891 6630 96130 34108 30865 117867 71011 90732 33727 4980 72440 117276 57034 124042 30067 89989 43920 131144 12665 59655 108469 31435 20734 6601 127763 10575 12369 90004 54919 52216 29298 64222 28870 121338 44626 39613 133889 120721 10684 94087 91846 126774 85127 86043 129037 133911 135282 41018 39848 132167 86141 54142 54698 95351 104900 24285 32778 132417 16911 127717 41146 125329 29104 62116 45979 120377 50580 53641 49391 65810 89957 132513 71637 135992 95618 134914 106461 63716 127121 64236 63026 98687 55264 17260 89191 16623 133491 126091 71313 36281 132742 117571 50561 80978 51298 34920 84207 138149 69296 100765 138614 68877 98204 131296 135300 133485 31171 135855 12173 81342 85579 4671 12835 77932 23450 133157 8450 135488 135966 41275 93234 142230 145265 153319 104185 99208 135841 143123 148318 141367 142327 12836 138672 129505 42159 30314 100876 146354 57887 112723 76684 151448 141607 127303 29117 150289 139846 144748 111648 58525 79418 46629 135996 89817 152497 40587 99192 139367 57412 152198 148029 57412 134708 59057 73301 53804 145111 123439 124549 113975 143390 135346 54233 82702 73383 73902 125207 75549 62112 72129 56192 38568 76461 70615 50438 54004 79116 73107 77549 54504 52213 153511 66923 81764 21394 31244 79804 35856
6826	100109 98538 2727 9837 100808 88300 78597 57210 89777 98965 102215 117990 50727 107422 118619 61407 102514 36991 116065 107952 91042 118487 116870 112860 100859 42266 115652 120002 102223 118442 31841 109078 100399 82516 123646 133997 115223 124549 119186 135928 114931 119212 133060 92020 55327 136212 20790 129900 20790 64292 55299 127024 114661 83228 75330 27055 16385 41288 42120 144272 88258 58339 130364 144759 141935 146576 138846 120276 143832 141161 81849 27948 135996 149295 24364 140832 92764 109686 143413 38046 138856 70777 11590 54060 142174 44770 110790 139902 149719 140016 144486 150619 130887 146551 15880 142860 151346 143300 146983 55692 99935 61517 48166 57087 81009 29117 16910 16492 79899 122819 39805 146341 4593
6827	107212 99610 107314 108639 856 91000 101069 107272 114989 103660 70674 73220 109431 6004 17718 22442 83867 51907 103312 116891 54735 85737 93943 84039 74981 90838 72890 87785 110364 124335 120646 102683 118922 85187 118180 120142 107413 86087 30059 36755 133263 62393 125928 80514 121017 80709 87451 138685 139288 139700 27606 84427 152842
6828	62145 47789 62407 68556 67419 61047 81850 95204 80943 112653 65299 110632 110711 63615 73966
6829	54477 62627 7678 91184 3218 93868 46357 2097 34248 43205 73221 30157 50704 60467 5474 110522 32521 49538 109297 103114 28424 65342 104845 113327 109145 114142 21571 108443 59072 104365 106169 83162 109007 96010 3031 96726 107854 119539 14778 108415 114582 76539 122146 14761 121683 132417 66731 120938 102370 59637 85151 21227 34936 138355 102846 91310 118180 95981 20145 18302 35944 147489 144113 124476 11072 129803 42180 118028 65451 24166 28765 20259 143039 61168 56496 8611 145785 31407 62072 135438 115017 144726 138894 131500 103032 114155 146236 130293 138894 23211 149240 44154 91847 137614 150707 21855 150607 91215 90192 128823 12136 91895 23211 105734 80383 49086 150707 19155 12694 81090 35910 152617 139020 22430 8174 29865 53004 147278 145294 80500 52542 61499 145145 147321 34394 70674 54851 144946 104545 7804 35954 153245 97811 151582 152842 8863 118347 70263 48176 68298 88317 60836 151242 37294
